SubstationID,Load
10001,1363.8
10002,4015.8
10003,2650.2
10004,3385.5
10005,6498.1
10006,2965.6
10007,4955.1
10001,1424.5
10002,4191.5
10003,2765.1
10004,3524.3
10005,6790.5
10006,3107.6
10007,5194.2
10001,1497.2
10002,4403.1
10003,2907
10004,3688.5
10005,7135.2
10006,3250.3
10007,5511.8
10001,1563.3
10002,4601.1
10003,3036.2
10004,3865.3
10005,7436
10006,3374.3
10007,5706.4
10001,1608.2
10002,4731.4
10003,3122.7
10004,3973.9
10005,7662
10006,3509.5
10007,5864.8
10001,1638.2
10002,4821.6
10003,3180.7
10004,4007.6
10005,7820.2
10006,3602.5
10007,6009.7
10001,1648.4
10002,4844.4
10003,3195.5
10004,4101.4
10005,7824.4
10006,3583.9
10007,6021.5
10001,1632.9
10002,4805
10003,3170.6
10004,4024.9
10005,7769.6
10006,3528.6
10007,5934.6
10001,1569.8
10002,4615.5
10003,3048.2
10004,3849.9
10005,7474.3
10006,3409
10007,5703
10001,1530.2
10002,4505.4
10003,2973.2
10004,3770.8
10005,7306.7
10006,3340.9
10007,5624.9
10001,1526.6
10002,4495.2
10003,2966.3
10004,3773.2
10005,7277
10006,3298.7
10007,5580.1
10001,1536.8
10002,4518.1
10003,2983.2
10004,3786.3
10005,7319.8
10006,3351.1
10007,5619.4
10001,1544.7
10002,4547.3
10003,3001.3
10004,3826.9
10005,7366.1
10006,3371.1
10007,5563.1
10001,1555.1
10002,4570.4
10003,3017.7
10004,3817.2
10005,7402
10006,3377.4
10007,5690.8
10001,1553.8
10002,4565.2
10003,3012.7
10004,3858.7
10005,7397.3
10006,3376
10007,5624.7
10001,1531.9
10002,4508.6
10003,2976.3
10004,3788.1
10005,7312.2
10006,3345.4
10007,5592
10001,1494.5
10002,4394.4
10003,2900.8
10004,3716.3
10005,7126.1
10006,3243.1
10007,5446.1
10001,1442.9
10002,4249.1
10003,2802.9
10004,3553.1
10005,6882.8
10006,3138.8
10007,5312.5
10001,1393.3
10002,4098.2
10003,2704.6
10004,3449.8
10005,6637.3
10006,3018.6
10007,5109
10001,1344.8
10002,3954.1
10003,2607.7
10004,3331.1
10005,6397
10006,2928
10007,4905.2
10001,1317.8
10002,3876.9
10003,2559.9
10004,3227
10005,6280.1
10006,2879.3
10007,4810.6
10001,1311
10002,3857
10003,2543.9
10004,3215.7
10005,6235.9
10006,2851.1
10007,4772.6
10001,1320.8
10002,3887.6
10003,2564.1
10004,3266.1
10005,6293.1
10006,2874.9
10007,4824.3
10001,1344.9
10002,3952.1
10003,2608.9
10004,3331.3
10005,6383.9
10006,2898.6
10007,4930.3
10001,1378
10002,4057.7
10003,2679.1
10004,3384.3
10005,6579.7
10006,2988
10007,5029.1
10001,1443.8
10002,4250.1
10003,2806.2
10004,3559.7
10005,6874.1
10006,3137.3
10007,5243.3
10001,1529.9
10002,4498.3
10003,2966.2
10004,3771.1
10005,7291.5
10006,3327.6
10007,5569.9
10001,1607.1
10002,4731.4
10003,3122.3
10004,3979.1
10005,7653.2
10006,3500
10007,5950.3
10001,1657.9
10002,4879.6
10003,3220.7
10004,4100
10005,7900.7
10006,3626.2
10007,6035.4
10001,1688.6
10002,4968.6
10003,3281.2
10004,4175.8
10005,8057.9
10006,3664.2
10007,6132.3
10001,1699.4
10002,4997.4
10003,3298.8
10004,4219.3
10005,8103.1
10006,3695.8
10007,6154.8
10001,1693.8
10002,4980.9
10003,3287
10004,4213.7
10005,8080.2
10006,3710.5
10007,6203.1
10001,1649.1
10002,4856.9
10003,3205.5
10004,4085.7
10005,7863.9
10006,3600
10007,6021.7
10001,1624.3
10002,4775.4
10003,3152.4
10004,3974.8
10005,7730.7
10006,3508.7
10007,5979.2
10001,1634.1
10002,4804.4
10003,3171.7
10004,4084.9
10005,7811.4
10006,3567.1
10007,5985
10001,1647.3
10002,4842.4
10003,3194.7
10004,4051.8
10005,7837.7
10006,3572.9
10007,5902.4
10001,1647.5
10002,4848.5
10003,3200.2
10004,4083.5
10005,7862.1
10006,3589.7
10007,6010
10001,1659.3
10002,4880.8
10003,3222.1
10004,4108.7
10005,7902.8
10006,3585.3
10007,6056
10001,1657.2
10002,4876.6
10003,3218.5
10004,4122.5
10005,7887.2
10006,3628.9
10007,6042.9
10001,1647.5
10002,4844.8
10003,3196.7
10004,4068.8
10005,7840.9
10006,3560.3
10007,6027.6
10001,1633.6
10002,4802.9
10003,3169.5
10004,4034.5
10005,7783.9
10006,3545.2
10007,5956.3
10001,1612.9
10002,4743.4
10003,3130.7
10004,4007.2
10005,7690.1
10006,3515.4
10007,5891
10001,1539.4
10002,4526.3
10003,2986.7
10004,3812.7
10005,7337.8
10006,3342.9
10007,5589.5
10001,1417.6
10002,4165.4
10003,2749.1
10004,3458.2
10005,6753.2
10006,3084
10007,5191.6
10001,1353.5
10002,3978.9
10003,2627.5
10004,3342
10005,6440.7
10006,2966.3
10007,4873.8
10001,1334.3
10002,3921.2
10003,2590.1
10004,3291.2
10005,6363.4
10006,2896
10007,4825.3
10001,1339
10002,3938.7
10003,2597.1
10004,3322.1
10005,6392.2
10006,2908.9
10007,4872.8
10001,1357.5
10002,3990.4
10003,2633.9
10004,3342.7
10005,6468.6
10006,2953.7
10007,4945.6
10001,1389.2
10002,4086.2
10003,2696.8
10004,3439.8
10005,6617
10006,3021
10007,5112.8
10001,1447.5
10002,4258.6
10003,2810.9
10004,3614.4
10005,6888.6
10006,3156.8
10007,5279
10001,1538
10002,4521
10003,2983.5
10004,3766.4
10005,7323.6
10006,3334.8
10007,5596.7
10001,1629.9
10002,4793.5
10003,3164.3
10004,4021.2
10005,7747.8
10006,3541.6
10007,5924.2
10001,1691.5
10002,4970.8
10003,3279.7
10004,4164.1
10005,8054.7
10006,3698.5
10007,6160.7
10001,1721.6
10002,5062.5
10003,3342.6
10004,4238
10005,8216.6
10006,3750.1
10007,6271.9
10001,1726.5
10002,5078.3
10003,3350
10004,4258.7
10005,8232.4
10006,3744
10007,6285.3
10001,1710.9
10002,5035.9
10003,3325
10004,4214.9
10005,8157.2
10006,3746.9
10007,6241.4
10001,1661.6
10002,4889.1
10003,3227.5
10004,4146.9
10005,7924
10006,3629.3
10007,6104.5
10001,1635.6
10002,4811.5
10003,3173.7
10004,4028
10005,7796
10006,3564.8
10007,5936
10001,1640.2
10002,4822.6
10003,3183.9
10004,4030.7
10005,7804.2
10006,3576.2
10007,5970.4
10001,1652.4
10002,4861.6
10003,3207.3
10004,4122.8
10005,7874.6
10006,3587.6
10007,6050.7
10001,1655.4
10002,4872.9
10003,3218.6
10004,4074.2
10005,7888.9
10006,3597.3
10007,6056.8
10001,1668.8
10002,4906.6
10003,3238.9
10004,4107.1
10005,7956
10006,3631.7
10007,6085.7
10001,1669.5
10002,4907
10003,3237.9
10004,4132.6
10005,7946.7
10006,3653.4
10007,6093.3
10001,1655.2
10002,4870.4
10003,3213.1
10004,4099.7
10005,7890.2
10006,3604.3
10007,6079.5
10001,1640.7
10002,4827.6
10003,3186.6
10004,4028.6
10005,7844.6
10006,3584.4
10007,5932.5
10001,1621
10002,4767.3
10003,3146.6
10004,4029.1
10005,7743.9
10006,3553
10007,5873.7
10001,1548.9
10002,4556.2
10003,3006.8
10004,3832
10005,7380.9
10006,3384
10007,5679.3
10001,1421.5
10002,4184.4
10003,2761.2
10004,3506.3
10005,6780.2
10006,3108.3
10007,5269.5
10001,1357.3
10002,3991.6
10003,2634.2
10004,3334
10005,6467.5
10006,2931.4
10007,4958.9
10001,1339.6
10002,3938.4
10003,2598.8
10004,3262.5
10005,6377.9
10006,2899.3
10007,4906.1
10001,1343.3
10002,3947.9
10003,2606.8
10004,3299.9
10005,6404.8
10006,2923.6
10007,4897.7
10001,1362.2
10002,4004.7
10003,2642.7
10004,3349.6
10005,6490.1
10006,2921.1
10007,4972
10001,1393.1
10002,4097.4
10003,2704.9
10004,3417.4
10005,6656.9
10006,3040.9
10007,5083.9
10001,1453.9
10002,4274.9
10003,2821.2
10004,3594.9
10005,6919.4
10006,3166.5
10007,5291.6
10001,1542.9
10002,4545.3
10003,3000.1
10004,3794.1
10005,7351.5
10006,3341.1
10007,5641.7
10001,1639.8
10002,4825.7
10003,3185.2
10004,4058.4
10005,7814.7
10006,3565.3
10007,6025.4
10001,1706.1
10002,5018.8
10003,3312.2
10004,4223.5
10005,8135.6
10006,3713.8
10007,6293.3
10001,1739.5
10002,5119.5
10003,3379.8
10004,4235.1
10005,8298.9
10006,3795.5
10007,6393.3
10001,1737.9
10002,5111.1
10003,3372.2
10004,4282.3
10005,8276.5
10006,3786.6
10007,6393.5
10001,1723.5
10002,5068.9
10003,3345.8
10004,4273.5
10005,8210.7
10006,3780.1
10007,6264.1
10001,1667.4
10002,4907.3
10003,3239.2
10004,4151.6
10005,7950.6
10006,3636.9
10007,6112.2
10001,1638.8
10002,4818.4
10003,3181.2
10004,4097.4
10005,7809.5
10006,3561.1
10007,5970
10001,1648.2
10002,4843.6
10003,3195.6
10004,4050.8
10005,7855.6
10006,3579.8
10007,6043
10001,1658.2
10002,4873.5
10003,3217
10004,4084.2
10005,7896.9
10006,3606.3
10007,6057.7
10001,1659.8
10002,4878.5
10003,3221.2
10004,4122.4
10005,7902
10006,3621.3
10007,6045.3
10001,1670.6
10002,4913.3
10003,3241.4
10004,4127.9
10005,7955.5
10006,3627.5
10007,6130.8
10001,1673.8
10002,4920
10003,3248.2
10004,4121.7
10005,7970.6
10006,3633.6
10007,6072.9
10001,1663
10002,4890.8
10003,3229
10004,4109.6
10005,7932.9
10006,3604
10007,6068.3
10001,1649.6
10002,4853.7
10003,3203.6
10004,4116.2
10005,7861.9
10006,3587.8
10007,6040.9
10001,1636.4
10002,4811.5
10003,3172.6
10004,4044
10005,7808.3
10006,3554
10007,5956.3
10001,1561.9
10002,4595.8
10003,3034.7
10004,3832.4
10005,7426.9
10006,3405.9
10007,5723.6
10001,1434.7
10002,4216.2
10003,2783.1
10004,3568.9
10005,6825.3
10006,3123.3
10007,5265.3
10001,1367.1
10002,4022.7
10003,2654.2
10004,3354.3
10005,6510.2
10006,2990.5
10007,4998.7
10001,1349.1
10002,3968.4
10003,2618.9
10004,3350.2
10005,6422.2
10006,2936.7
10007,4903.4
10001,1354
10002,3980.4
10003,2627.7
10004,3355.3
10005,6457.3
10006,2949.4
10007,4952.1
10001,1372.9
10002,4040.7
10003,2666.7
10004,3408.3
10005,6532.7
10006,2977.2
10007,5059.2
10001,1408.2
10002,4136.2
10003,2730.4
10004,3482.3
10005,6687.3
10006,3048.1
10007,5099.9
10001,1469.2
10002,4317.4
10003,2848
10004,3616.7
10005,6975.4
10006,3178.4
10007,5317.8
10001,1554.9
10002,4572.5
10003,3018.2
10004,3847.1
10005,7405.2
10006,3374.4
10007,5694.6
10001,1647.5
10002,4845.1
10003,3196.8
10004,4107.1
10005,7850.2
10006,3555
10007,5969
10001,1712.8
10002,5041.3
10003,3327.4
10004,4219
10005,8153.1
10006,3713.2
10007,6287.5
10001,1752.1
10002,5153
10003,3399.6
10004,4324.5
10005,8352.3
10006,3826.8
10007,6410.1
10001,1757.8
10002,5172.9
10003,3413.4
10004,4348.9
10005,8391.9
10006,3842
10007,6391.9
10001,1746.9
10002,5138.9
10003,3390.9
10004,4331.7
10005,8332.3
10006,3834.1
10007,6402.3
10001,1688.9
10002,4967.7
10003,3277.2
10004,4193.6
10005,8040
10006,3689.3
10007,6119
10001,1661.3
10002,4881.5
10003,3220.8
10004,4059.5
10005,7910.6
10006,3583.1
10007,6031.2
10001,1667
10002,4903.9
10003,3237.1
10004,4108.6
10005,7932
10006,3619.6
10007,6083.7
10001,1678.4
10002,4941.1
10003,3260.1
10004,4129.1
10005,8001.7
10006,3668.5
10007,6142.6
10001,1681.1
10002,4944.1
10003,3265.8
10004,4141.6
10005,8010.5
10006,3668.1
10007,6146
10001,1687.5
10002,4965.8
10003,3278.9
10004,4153.3
10005,8050.5
10006,3672.2
10007,6133.8
10001,1687.1
10002,4961.9
10003,3274.6
10004,4218.4
10005,8037.7
10006,3685.8
10007,6089.6
10001,1675
10002,4927
10003,3251.7
10004,4166.7
10005,7989.8
10006,3695.6
10007,6071.4
10001,1659.9
10002,4886.4
10003,3226.8
10004,4092.9
10005,7922
10006,3620.3
10007,6062.4
10001,1644.1
10002,4833.9
10003,3192.5
10004,4075.6
10005,7824.2
10006,3598.1
10007,6045.4
10001,1572.2
10002,4619.1
10003,3048.2
10004,3885.8
10005,7482.6
10006,3409.8
10007,5721.8
10001,1441.2
10002,4238.8
10003,2796.1
10004,3578.6
10005,6867.7
10006,3133.9
10007,5278
10001,1372.3
10002,4038.7
10003,2666.4
10004,3384.7
10005,6548.9
10006,2949.4
10007,5003.7
10001,1352.3
10002,3980.9
10003,2626.8
10004,3303.3
10005,6448.1
10006,2933.6
10007,4926.4
10001,1357.7
10002,3996
10003,2636.7
10004,3365.3
10005,6461.7
10006,2973.2
10007,4955.1
10001,1376.2
10002,4049
10003,2670.5
10004,3425.8
10005,6531.5
10006,2983.5
10007,4986
10001,1406.5
10002,4138.4
10003,2732.3
10004,3480.5
10005,6721.3
10006,3102.8
10007,5188.4
10001,1466.1
10002,4316.7
10003,2849.3
10004,3633.7
10005,6984
10006,3209.9
10007,5334.7
10001,1560.4
10002,4588.3
10003,3026.2
10004,3815.3
10005,7429.9
10006,3412
10007,5689.5
10001,1658
10002,4878.1
10003,3220.3
10004,4124.4
10005,7890.8
10006,3627.1
10007,6075.8
10001,1729.5
10002,5090.3
10003,3358.1
10004,4268.4
10005,8239
10006,3765
10007,6272.2
10001,1768.3
10002,5201.5
10003,3432.5
10004,4346.5
10005,8424.5
10006,3853.8
10007,6496.2
10001,1775.4
10002,5222.6
10003,3448
10004,4345.2
10005,8466.3
10006,3859.5
10007,6467.1
10001,1760
10002,5174.5
10003,3416.2
10004,4347.6
10005,8372.4
10006,3823.3
10007,6373.3
10001,1698.3
10002,4999.1
10003,3298.1
10004,4224.9
10005,8099.5
10006,3712.6
10007,6191.2
10001,1664.1
10002,4897.4
10003,3230.2
10004,4170.2
10005,7947
10006,3615.1
10007,6039.7
10001,1670.4
10002,4915.3
10003,3241.8
10004,4130.6
10005,7965
10006,3667
10007,6135.4
10001,1681.8
10002,4946.1
10003,3263.3
10004,4163.8
10005,8008.8
10006,3651.2
10007,6135.3
10001,1684.4
10002,4951.6
10003,3268.3
10004,4153.8
10005,8035
10006,3654.2
10007,6147.3
10001,1691.1
10002,4977.7
10003,3284.6
10004,4135.6
10005,8069.7
10006,3714.5
10007,6185.5
10001,1690.5
10002,4976.8
10003,3283.2
10004,4206.9
10005,8065.2
10006,3718.9
10007,6130.5
10001,1676.8
10002,4932.9
10003,3255.1
10004,4129.9
10005,7994
10006,3674.7
10007,6170.4
10001,1656.8
10002,4871.2
10003,3214
10004,4103.2
10005,7885.3
10006,3553.1
10007,6081
10001,1626.8
10002,4785.1
10003,3158
10004,4016.3
10005,7752.8
10006,3536.6
10007,5919.4
10001,1546.6
10002,4547.7
10003,3001.4
10004,3770.4
10005,7367.8
10006,3365.6
10007,5659.4
10001,1420.5
10002,4174.3
10003,2754.6
10004,3520.7
10005,6778.3
10006,3091.6
10007,5171.3
10001,1348.5
10002,3968.9
10003,2619.5
10004,3346.1
10005,6427.7
10006,2948.3
10007,4881.7
10001,1326.3
10002,3898
10003,2573.3
10004,3260.6
10005,6325.2
10006,2878.6
10007,4874.3
10001,1326.8
10002,3902.8
10003,2574.6
10004,3295.8
10005,6334.6
10006,2905
10007,4784.9
10001,1341.2
10002,3945
10003,2603.8
10004,3331.4
10005,6409.2
10006,2915.8
10007,4946.6
10001,1368
10002,4026.3
10003,2657.4
10004,3383.9
10005,6534.8
10006,2979.8
10007,5007.2
10001,1419.4
10002,4171.1
10003,2753.9
10004,3529.1
10005,6759.5
10006,3115.7
10007,5184.1
10001,1490.4
10002,4386.7
10003,2892.4
10004,3669.2
10005,7106.5
10006,3230.8
10007,5439.8
10001,1568
10002,4612.1
10003,3043.6
10004,3872.3
10005,7463.6
10006,3406.4
10007,5683
10001,1627.9
10002,4787.5
10003,3159.3
10004,4012.2
10005,7730.6
10006,3544.7
10007,5922.7
10001,1665
10002,4893.6
10003,3229.4
10004,4150
10005,7912.3
10006,3635.8
10007,6081.1
10001,1669.9
10002,4916.5
10003,3246.8
10004,4148
10005,7958.5
10006,3626.4
10007,6108.5
10001,1659.8
10002,4879.7
10003,3218.9
10004,4084.2
10005,7896.4
10006,3586.6
10007,6071.3
10001,1590.1
10002,4680.4
10003,3089.5
10004,3975.4
10005,7589.7
10006,3450.1
10007,5718.4
10001,1540.1
10002,4527.1
10003,2989.8
10004,3766.1
10005,7335.2
10006,3350.4
10007,5607.3
10001,1532.2
10002,4503.9
10003,2973.6
10004,3769.7
10005,7297.4
10006,3315
10007,5602.8
10001,1531.3
10002,4505.5
10003,2975.1
10004,3797
10005,7302.6
10006,3342.4
10007,5568.9
10001,1529
10002,4495.5
10003,2967.8
10004,3768
10005,7270.9
10006,3337.7
10007,5528.1
10001,1519.4
10002,4470.5
10003,2952.2
10004,3765.6
10005,7247.5
10006,3303.5
10007,5519.9
10001,1507.6
10002,4436.6
10003,2929
10004,3733
10005,7208.5
10006,3320.4
10007,5523.2
10001,1484.2
10002,4364
10003,2879.2
10004,3643
10005,7058.2
10006,3244.1
10007,5423.1
10001,1440.5
10002,4237.8
10003,2795.6
10004,3560.6
10005,6877.7
10006,3135.2
10007,5297.7
10001,1386.3
10002,4081.7
10003,2693.3
10004,3434.4
10005,6594.9
10006,3015.1
10007,5096.4
10001,1346.2
10002,3965.8
10003,2616.4
10004,3315.2
10005,6421.5
10006,2917.1
10007,4925.2
10001,1312.8
10002,3861.4
10003,2546
10004,3267.9
10005,6246.1
10006,2846.5
10007,4808.2
10001,1292.9
10002,3804.3
10003,2510
10004,3187.5
10005,6161.9
10006,2795.2
10007,4716.7
10001,1294.8
10002,3803.8
10003,2510.8
10004,3225.9
10005,6164
10006,2825.1
10007,4747.1
10001,1305.8
10002,3837.7
10003,2534.2
10004,3254.5
10005,6222.5
10006,2839.8
10007,4753.6
10001,1327.4
10002,3904.9
10003,2578
10004,3250.8
10005,6331.3
10006,2896.1
10007,4856.4
10001,1365.9
10002,4015.1
10003,2650.3
10004,3403.3
10005,6493
10006,2958
10007,4961.4
10001,1424.3
10002,4190.7
10003,2766.5
10004,3489.8
10005,6784.6
10006,3116
10007,5196.7
10001,1498.2
10002,4404.9
10003,2906.6
10004,3679.6
10005,7130.5
10006,3272.9
10007,5466.8
10001,1563.9
10002,4600.2
10003,3036.3
10004,3863.8
10005,7445.9
10006,3409.6
10007,5743.3
10001,1608.3
10002,4732.9
10003,3123.4
10004,3981
10005,7660.3
10006,3508.8
10007,5876.5
10001,1638.8
10002,4821.8
10003,3181.2
10004,4026.9
10005,7808.4
10006,3586.7
10007,6009.8
10001,1648
10002,4845.8
10003,3198.6
10004,4026.1
10005,7844.7
10006,3582.9
10007,5980.9
10001,1633.8
10002,4804.2
10003,3171.4
10004,4007
10005,7796.2
10006,3554.2
10007,5956.5
10001,1568.8
10002,4617.3
10003,3046.7
10004,3878.1
10005,7500.3
10006,3422
10007,5702
10001,1532.6
10002,4505.3
10003,2972.4
10004,3796.7
10005,7308
10006,3340.3
10007,5565.4
10001,1528.3
10002,4495.2
10003,2967.3
10004,3739.4
10005,7291.4
10006,3316.9
10007,5611.9
10001,1536.1
10002,4515.8
10003,2982.8
10004,3824.1
10005,7306.6
10006,3331.9
10007,5621.1
10001,1546.5
10002,4545.4
10003,3001.3
10004,3841.9
10005,7366.1
10006,3376.8
10007,5578.3
10001,1554.1
10002,4569.7
10003,3016.6
10004,3856.2
10005,7388.8
10006,3389.4
10007,5656.9
10001,1551
10002,4566.4
10003,3015.1
10004,3861.2
10005,7394
10006,3401
10007,5653.3
10001,1531.6
10002,4509.2
10003,2975.3
10004,3813
10005,7312.7
10006,3330.9
10007,5589.6
10001,1493.9
10002,4393.8
10003,2899.9
10004,3732.6
10005,7123.5
10006,3282
10007,5419.3
10001,1443.7
10002,4247.5
10003,2803.9
10004,3557
10005,6867.5
10006,3174.7
10007,5238.3
10001,1391.8
10002,4099
10003,2705.3
10004,3470.4
10005,6643
10006,2997.3
10007,5068.3
10001,1344.2
10002,3952.6
10003,2607.2
10004,3254.6
10005,6398.3
10006,2927.4
10007,4929.5
10001,1317.2
10002,3877.2
10003,2560.2
10004,3271.4
10005,6293.5
10006,2859.3
10007,4831.7
10001,1314.1
10002,3854.5
10003,2546.5
10004,3213.4
10005,6257.8
10006,2866.4
10007,4812.2
10001,1321.9
10002,3888.6
10003,2565
10004,3281.5
10005,6308.3
10006,2864.2
10007,4816
10001,1341.3
10002,3951.7
10003,2608.9
10004,3324.5
10005,6387.1
10006,2918
10007,4893.8
10001,1380.2
10002,4059.5
10003,2680.1
10004,3400.5
10005,6569
10006,2991.1
10007,5061.1
10001,1442.3
10002,4251.2
10003,2803
10004,3562
10005,6874.8
10006,3170.3
10007,5265.5
10001,1530
10002,4495.5
10003,2968.4
10004,3779.1
10005,7304.5
10006,3311.9
10007,5608.4
10001,1608.6
10002,4732.6
10003,3123.6
10004,3972.3
10005,7653.4
10006,3506.5
10007,5895.9
10001,1658.5
10002,4879.7
10003,3220.6
10004,4067
10005,7904.9
10006,3633.1
10007,6054.5
10001,1689.9
10002,4970.1
10003,3278.6
10004,4157.7
10005,8045.7
10006,3655.8
10007,6112.3
10001,1698.4
10002,4998.4
10003,3300.2
10004,4244.6
10005,8113.3
10006,3699.7
10007,6216.9
10001,1694.6
10002,4985.1
10003,3287.9
10004,4211.2
10005,8069.2
10006,3703.9
10007,6254.6
10001,1651.2
10002,4855.9
10003,3204.2
10004,4078
10005,7872.9
10006,3595
10007,6027.3
10001,1624.3
10002,4776.1
10003,3153.2
10004,4016.3
10005,7730.1
10006,3536.4
10007,6000.1
10001,1633.4
10002,4804.7
10003,3171.4
10004,4012.9
10005,7780.3
10006,3569.8
10007,5941.5
10001,1645.5
10002,4840.5
10003,3195.2
10004,4058.7
10005,7840
10006,3583
10007,6012.1
10001,1648.9
10002,4846.1
10003,3199.8
10004,4034.2
10005,7856.7
10006,3566.9
10007,6004.2
10001,1660.2
10002,4881.2
10003,3221.6
10004,4099.2
10005,7902.1
10006,3602.2
10007,6042.7
10001,1658.3
10002,4876.4
10003,3217.8
10004,4091.4
10005,7903.6
10006,3586.3
10007,6122.9
10001,1646.5
10002,4844.5
10003,3197.5
10004,4071.4
10005,7844
10006,3574.6
10007,5979.8
10001,1635
10002,4803.6
10003,3172.9
10004,4045
10005,7789.7
10006,3562.5
10007,6000.1
10001,1612.5
10002,4741.4
10003,3129.2
10004,3978.4
10005,7679
10006,3499.3
10007,5894.9
10001,1538.9
10002,4525.2
10003,2986.6
10004,3807.6
10005,7339.9
10006,3353.1
10007,5634.1
10001,1416.6
10002,4165.2
10003,2748.5
10004,3471.5
10005,6747.7
10006,3075.2
10007,5199.8
10001,1352.1
10002,3981.4
10003,2627.7
10004,3328.5
10005,6454.2
10006,2957.6
10007,4950.1
10001,1332.3
10002,3923.3
10003,2588.9
10004,3308.8
10005,6357.3
10006,2924.8
10007,4887.8
10001,1340.2
10002,3937.9
10003,2599.6
10004,3323.3
10005,6372.6
10006,2921.6
10007,4899.7
10001,1359.2
10002,3991.7
10003,2635.3
10004,3333.7
10005,6481.8
10006,2946.3
10007,4966.6
10001,1388.8
10002,4085.3
10003,2696.2
10004,3420.3
10005,6606.8
10006,3021.2
10007,5053.8
10001,1448.4
10002,4259.3
10003,2809.1
10004,3575.7
10005,6881.1
10006,3145.4
10007,5259.8
10001,1538.5
10002,4522.1
10003,2985.7
10004,3785.7
10005,7332.5
10006,3371.9
10007,5530.4
10001,1631.2
10002,4794.2
10003,3164.6
10004,3996.5
10005,7759.5
10006,3542
10007,5974.9
10001,1689.1
10002,4972.6
10003,3279.5
10004,4176.8
10005,8042.7
10006,3687.9
10007,6191.5
10001,1721.6
10002,5062.7
10003,3342
10004,4239.3
10005,8217
10006,3760.6
10007,6266.5
10001,1726.2
10002,5078.2
10003,3351.2
10004,4272.9
10005,8219.6
10006,3765.5
10007,6347.1
10001,1713.1
10002,5037.9
10003,3324.1
10004,4217.4
10005,8170.8
10006,3729.3
10007,6234.3
10001,1661.8
10002,4886.9
10003,3224.9
10004,4128.2
10005,7927.7
10006,3617.1
10007,6053.2
10001,1636.7
10002,4809.7
10003,3173.8
10004,4024.5
10005,7769
10006,3563
10007,5993.3
10001,1640.2
10002,4824.7
10003,3185.1
10004,4101.5
10005,7824.5
10006,3564.7
10007,5980.5
10001,1653.7
10002,4860.5
10003,3208
10004,4058.4
10005,7853.6
10006,3597.2
10007,6037.5
10001,1658.7
10002,4873.5
10003,3214.7
10004,4126.8
10005,7896.6
10006,3593.6
10007,6069.7
10001,1669.5
10002,4906.4
10003,3238.8
10004,4134.2
10005,7951.9
10006,3610.6
10007,6064.5
10001,1668.3
10002,4911.4
10003,3238.4
10004,4142
10005,7965.7
10006,3626.5
10007,6063.5
10001,1655
10002,4871
10003,3214.3
10004,4094.8
10005,7902.2
10006,3598.4
10007,6049.5
10001,1639.1
10002,4828
10003,3185.6
10004,4045.3
10005,7821
10006,3596.3
10007,5932.8
10001,1620.7
10002,4767.6
10003,3145.8
10004,3999.4
10005,7741.7
10006,3523.2
10007,5935.9
10001,1547.5
10002,4555.8
10003,3006.5
10004,3829.2
10005,7378.5
10006,3345
10007,5707.5
10001,1422
10002,4185.3
10003,2762
10004,3516.8
10005,6784.4
10006,3096.1
10007,5193.3
10001,1356.9
10002,3993.2
10003,2634.1
10004,3357.7
10005,6476.6
10006,2949.9
10007,4996.5
10001,1339.9
10002,3937.9
10003,2598.7
10004,3301.6
10005,6392.9
10006,2917.8
10007,4892.7
10001,1343.4
10002,3948.5
10003,2606.9
10004,3310
10005,6389.6
10006,2890.3
10007,4844.4
10001,1363.2
10002,4007.1
10003,2643.8
10004,3381.7
10005,6496.3
10006,2988
10007,4926.1
10001,1393.4
10002,4098
10003,2704.9
10004,3459.7
10005,6643.9
10006,3058.4
10007,5059.8
10001,1453.3
10002,4272.1
10003,2820.7
10004,3565.5
10005,6939.2
10006,3167
10007,5280.4
10001,1543.4
10002,4546.3
10003,2999.9
10004,3839.5
10005,7362.8
10006,3358.9
10007,5677.7
10001,1639.5
10002,4824.3
10003,3185
10004,4054.1
10005,7817.4
10006,3598
10007,5956.6
10001,1705.3
10002,5015.8
10003,3311.8
10004,4177
10005,8140.5
10006,3739.2
10007,6206.5
10001,1741
10002,5118.9
10003,3379.5
10004,4305
10005,8290.1
10006,3798.1
10007,6341.7
10001,1739.3
10002,5112.8
10003,3372.6
10004,4261.4
10005,8272.7
10006,3786.2
10007,6366.9
10001,1723.2
10002,5067.3
10003,3346.9
10004,4265.1
10005,8218.2
10006,3755.8
10007,6324.3
10001,1665.4
10002,4904.6
10003,3237.5
10004,4150.7
10005,7950.8
10006,3638.4
10007,6141.7
10001,1638.6
10002,4818.8
10003,3181.6
10004,4041.6
10005,7810.6
10006,3556
10007,5963.9
10001,1648.2
10002,4843.5
10003,3198.2
10004,4082.5
10005,7848.9
10006,3592.3
10007,6023.9
10001,1657.1
10002,4875.5
10003,3218.3
10004,4111.1
10005,7887.3
10006,3608
10007,6097.3
10001,1658.6
10002,4879.7
10003,3220.3
10004,4092.6
10005,7885.3
10006,3631.8
10007,6013.5
10001,1670.4
10002,4913.8
10003,3242.8
10004,4149.2
10005,7961
10006,3648.2
10007,6088
10001,1673.6
10002,4919.4
10003,3246.3
10004,4122.5
10005,7953.3
10006,3645.5
10007,6110.8
10001,1661.8
10002,4891.2
10003,3226.7
10004,4103.3
10005,7917.6
10006,3624
10007,6055.2
10001,1649.7
